pollster,state,party,hypothetical,end_date,duration,numeric_grade,pollscore,transparency_score,candidate_name,pct
Redfield & Wilton Strategies,Michigan,REP,TRUE,2024-07-18,2,1.8,0.4,9,Donald Trump,42
Redfield & Wilton Strategies,Michigan,IND,TRUE,2024-07-18,2,1.8,0.4,9,Robert F. Kennedy,6
Redfield & Wilton Strategies,Michigan,LIB,TRUE,2024-07-18,2,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Michigan,GRE,TRUE,2024-07-18,2,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Wisconsin,DEM,TRUE,2024-07-18,2,1.8,0.4,9,Joe Biden,42
Redfield & Wilton Strategies,Wisconsin,REP,TRUE,2024-07-18,2,1.8,0.4,9,Donald Trump,42
Redfield & Wilton Strategies,Wisconsin,IND,TRUE,2024-07-18,2,1.8,0.4,9,Robert F. Kennedy,6
Redfield & Wilton Strategies,Wisconsin,LIB,TRUE,2024-07-18,2,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,Wisconsin,GRE,TRUE,2024-07-18,2,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,National,DEM,TRUE,2024-07-15,0,1.8,0.4,9,Joe Biden,42
Redfield & Wilton Strategies,National,REP,TRUE,2024-07-15,0,1.8,0.4,9,Donald Trump,43
Redfield & Wilton Strategies,National,IND,TRUE,2024-07-15,0,1.8,0.4,9,Robert F. Kennedy,6
Big Village,National,DEM,TRUE,2024-07-14,2,1.2,1.7,9,Joe Biden,32.7
Big Village,National,REP,TRUE,2024-07-14,2,1.2,1.7,9,Donald Trump,36
Big Village,National,IND,TRUE,2024-07-14,2,1.2,1.7,9,Robert F. Kennedy,9.2
Big Village,National,IND,TRUE,2024-07-14,2,1.2,1.7,9,Cornel West,1.2
Big Village,National,GRE,TRUE,2024-07-14,2,1.2,1.7,9,Jill Stein,1.3
Big Village,National,DEM,TRUE,2024-07-14,2,1.2,1.7,9,Joe Biden,37
Big Village,National,REP,TRUE,2024-07-14,2,1.2,1.7,9,Donald Trump,38.5
Big Village,National,IND,TRUE,2024-07-14,2,1.2,1.7,9,Robert F. Kennedy,9.4
Big Village,National,IND,TRUE,2024-07-14,2,1.2,1.7,9,Cornel West,1.2
Big Village,National,GRE,TRUE,2024-07-14,2,1.2,1.7,9,Jill Stein,1.2
Big Village,National,DEM,TRUE,2024-07-14,2,1.2,1.7,9,Joe Biden,40.9
Big Village,National,REP,TRUE,2024-07-14,2,1.2,1.7,9,Donald Trump,40.8
Big Village,National,IND,TRUE,2024-07-14,2,1.2,1.7,9,Robert F. Kennedy,8.5
Big Village,National,IND,TRUE,2024-07-14,2,1.2,1.7,9,Cornel West,0.9
Big Village,National,GRE,TRUE,2024-07-14,2,1.2,1.7,9,Jill Stein,1.2
Big Village,National,DEM,TRUE,2024-07-14,2,1.2,1.7,9,Kamala Harris,29.9
Big Village,National,REP,TRUE,2024-07-14,2,1.2,1.7,9,Donald Trump,36.8
Big Village,National,IND,TRUE,2024-07-14,2,1.2,1.7,9,Robert F. Kennedy,10.2
Big Village,National,IND,TRUE,2024-07-14,2,1.2,1.7,9,Cornel West,1.9
Big Village,National,GRE,TRUE,2024-07-14,2,1.2,1.7,9,Jill Stein,1.9
Big Village,National,DEM,TRUE,2024-07-14,2,1.2,1.7,9,Kamala Harris,34.1
Big Village,National,REP,TRUE,2024-07-14,2,1.2,1.7,9,Donald Trump,39.2
Big Village,National,IND,TRUE,2024-07-14,2,1.2,1.7,9,Robert F. Kennedy,10.3
Big Village,National,IND,TRUE,2024-07-14,2,1.2,1.7,9,Cornel West,1.9
Big Village,National,GRE,TRUE,2024-07-14,2,1.2,1.7,9,Jill Stein,2
Big Village,National,DEM,TRUE,2024-07-14,2,1.2,1.7,9,Kamala Harris,37.3
Big Village,National,REP,TRUE,2024-07-14,2,1.2,1.7,9,Donald Trump,41.6
Big Village,National,IND,TRUE,2024-07-14,2,1.2,1.7,9,Robert F. Kennedy,9.2
Big Village,National,IND,TRUE,2024-07-14,2,1.2,1.7,9,Cornel West,1.8
Big Village,National,GRE,TRUE,2024-07-14,2,1.2,1.7,9,Jill Stein,2.1
MRG (Marketing Resource Group),Michigan,DEM,TRUE,2024-07-13,2,1.8,0.1,6,Joe Biden,36
MRG (Marketing Resource Group),Michigan,REP,TRUE,2024-07-13,2,1.8,0.1,6,Donald Trump,39
Redfield & Wilton Strategies,Arizona,DEM,TRUE,2024-07-10,2,1.8,0.4,9,Joe Biden,39
Redfield & Wilton Strategies,Arizona,REP,TRUE,2024-07-10,2,1.8,0.4,9,Donald Trump,43
Redfield & Wilton Strategies,Arizona,IND,TRUE,2024-07-10,2,1.8,0.4,9,Robert F. Kennedy,7
Redfield & Wilton Strategies,Arizona,LIB,TRUE,2024-07-10,2,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,Arizona,GRE,TRUE,2024-07-10,2,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Florida,DEM,TRUE,2024-07-10,2,1.8,0.4,9,Joe Biden,41
Redfield & Wilton Strategies,Florida,REP,TRUE,2024-07-10,2,1.8,0.4,9,Donald Trump,45
Redfield & Wilton Strategies,Florida,IND,TRUE,2024-07-10,2,1.8,0.4,9,Robert F. Kennedy,5
Redfield & Wilton Strategies,Florida,LIB,TRUE,2024-07-10,2,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,Florida,GRE,TRUE,2024-07-10,2,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Georgia,DEM,TRUE,2024-07-10,2,1.8,0.4,9,Joe Biden,40
Redfield & Wilton Strategies,Georgia,REP,TRUE,2024-07-10,2,1.8,0.4,9,Donald Trump,46
Redfield & Wilton Strategies,Georgia,IND,TRUE,2024-07-10,2,1.8,0.4,9,Robert F. Kennedy,6
Redfield & Wilton Strategies,Georgia,LIB,TRUE,2024-07-10,2,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,Georgia,GRE,TRUE,2024-07-10,2,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Michigan,DEM,TRUE,2024-07-10,2,1.8,0.4,9,Joe Biden,43
Redfield & Wilton Strategies,Michigan,REP,TRUE,2024-07-10,2,1.8,0.4,9,Donald Trump,42
Redfield & Wilton Strategies,Michigan,IND,TRUE,2024-07-10,2,1.8,0.4,9,Robert F. Kennedy,6
Redfield & Wilton Strategies,Michigan,LIB,TRUE,2024-07-10,2,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Michigan,GRE,TRUE,2024-07-10,2,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,North Carolina,DEM,TRUE,2024-07-10,2,1.8,0.4,9,Joe Biden,42
Redfield & Wilton Strategies,North Carolina,REP,TRUE,2024-07-10,2,1.8,0.4,9,Donald Trump,44
Redfield & Wilton Strategies,North Carolina,IND,TRUE,2024-07-10,2,1.8,0.4,9,Robert F. Kennedy,4
Redfield & Wilton Strategies,North Carolina,LIB,TRUE,2024-07-10,2,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,North Carolina,GRE,TRUE,2024-07-10,2,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Pennsylvania,DEM,TRUE,2024-07-10,2,1.8,0.4,9,Joe Biden,40
Redfield & Wilton Strategies,Pennsylvania,REP,TRUE,2024-07-10,2,1.8,0.4,9,Donald Trump,45
Redfield & Wilton Strategies,Pennsylvania,IND,TRUE,2024-07-10,2,1.8,0.4,9,Robert F. Kennedy,6
Redfield & Wilton Strategies,Pennsylvania,LIB,TRUE,2024-07-10,2,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,Pennsylvania,GRE,TRUE,2024-07-10,2,1.8,0.4,9,Jill Stein,1
North Star Opinion Research,Wisconsin,DEM,TRUE,2024-07-10,4,1.1,0.3,3,Joe Biden,44
North Star Opinion Research,Wisconsin,REP,TRUE,2024-07-10,4,1.1,0.3,3,Donald Trump,46
North Star Opinion Research,Wisconsin,DEM,TRUE,2024-07-10,4,1.1,0.3,3,Joe Biden,36
North Star Opinion Research,Wisconsin,REP,TRUE,2024-07-10,4,1.1,0.3,3,Donald Trump,38
North Star Opinion Research,Wisconsin,IND,TRUE,2024-07-10,4,1.1,0.3,3,Robert F. Kennedy,11
North Star Opinion Research,Wisconsin,LIB,TRUE,2024-07-10,4,1.1,0.3,3,Chase Oliver,2
North Star Opinion Research,Wisconsin,GRE,TRUE,2024-07-10,4,1.1,0.3,3,Jill Stein,3
North Star Opinion Research,Wisconsin,DEM,FALSE,2024-07-10,4,1.1,0.3,3,Kamala Harris,47
North Star Opinion Research,Wisconsin,REP,FALSE,2024-07-10,4,1.1,0.3,3,Donald Trump,48
Redfield & Wilton Strategies,National,DEM,TRUE,2024-07-08,0,1.8,0.4,9,Joe Biden,42
Redfield & Wilton Strategies,National,REP,TRUE,2024-07-08,0,1.8,0.4,9,Donald Trump,43
Redfield & Wilton Strategies,National,IND,TRUE,2024-07-08,0,1.8,0.4,9,Robert F. Kennedy,6
Redfield & Wilton Strategies,National,LIB,TRUE,2024-07-08,0,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,National,DEM,TRUE,2024-07-08,0,1.8,0.4,9,Kamala Harris,37
Redfield & Wilton Strategies,National,REP,TRUE,2024-07-08,0,1.8,0.4,9,Donald Trump,44
Redfield & Wilton Strategies,National,IND,TRUE,2024-07-08,0,1.8,0.4,9,Robert F. Kennedy,8
Redfield & Wilton Strategies,National,LIB,TRUE,2024-07-08,0,1.8,0.4,9,Chase Oliver,1
Change Research,National,DEM,TRUE,2024-07-07,1,1.4,0.6,5,Joe Biden,38
Change Research,National,REP,TRUE,2024-07-07,1,1.4,0.6,5,Donald Trump,43
Change Research,National,IND,TRUE,2024-07-07,1,1.4,0.6,5,Robert F. Kennedy,7
Bendixen & Amandi International,National,DEM,TRUE,2024-07-06,4,1,0.4,3.5,Joe Biden,42
Bendixen & Amandi International,National,REP,TRUE,2024-07-06,4,1,0.4,3.5,Donald Trump,43
Bendixen & Amandi International,National,DEM,FALSE,2024-07-06,4,1,0.4,3.5,Kamala Harris,42
Bendixen & Amandi International,National,REP,FALSE,2024-07-06,4,1,0.4,3.5,Donald Trump,41
Bendixen & Amandi International,National,DEM,TRUE,2024-07-06,4,1,0.4,3.5,Gretchen Whitmer,36
Bendixen & Amandi International,National,REP,TRUE,2024-07-06,4,1,0.4,3.5,Donald Trump,40
Bendixen & Amandi International,National,DEM,TRUE,2024-07-06,4,1,0.4,3.5,Gavin Newsom,37
Bendixen & Amandi International,National,REP,TRUE,2024-07-06,4,1,0.4,3.5,Donald Trump,40
Bendixen & Amandi International,National,DEM,TRUE,2024-07-06,4,1,0.4,3.5,Hillary Rodham Clinton,43
Bendixen & Amandi International,National,REP,TRUE,2024-07-06,4,1,0.4,3.5,Donald Trump,41
J.L. Partners,National,DEM,TRUE,2024-07-03,2,1.6,0.2,6,Joe Biden,37
J.L. Partners,National,REP,TRUE,2024-07-03,2,1.6,0.2,6,Donald Trump,43
J.L. Partners,National,IND,TRUE,2024-07-03,2,1.6,0.2,6,Robert F. Kennedy,7
J.L. Partners,National,IND,TRUE,2024-07-03,2,1.6,0.2,6,Cornel West,2
J.L. Partners,National,GRE,TRUE,2024-07-03,2,1.6,0.2,6,Jill Stein,2
J.L. Partners,National,LIB,TRUE,2024-07-03,2,1.6,0.2,6,Chase Oliver,2
J.L. Partners,National,DEM,FALSE,2024-07-03,2,1.6,0.2,6,Kamala Harris,38
J.L. Partners,National,REP,FALSE,2024-07-03,2,1.6,0.2,6,Donald Trump,49
J.L. Partners,National,DEM,TRUE,2024-07-03,2,1.6,0.2,6,Joe Biden,42
J.L. Partners,National,REP,TRUE,2024-07-03,2,1.6,0.2,6,Donald Trump,47
Targoz Market Research,Tennessee,DEM,TRUE,2024-07-01,11,1.8,0.1,7,Joe Biden,28
Targoz Market Research,Tennessee,REP,TRUE,2024-07-01,11,1.8,0.1,7,Donald Trump,55
Targoz Market Research,Tennessee,IND,TRUE,2024-07-01,11,1.8,0.1,7,Robert F. Kennedy,7
Targoz Market Research,Tennessee,DEM,TRUE,2024-07-01,11,1.8,0.1,7,Joe Biden,28
Targoz Market Research,Tennessee,REP,TRUE,2024-07-01,11,1.8,0.1,7,Donald Trump,58
Targoz Market Research,Tennessee,IND,TRUE,2024-07-01,11,1.8,0.1,7,Robert F. Kennedy,5
Big Village,National,DEM,TRUE,2024-06-30,2,1.2,1.7,9,Joe Biden,34.9
Big Village,National,REP,TRUE,2024-06-30,2,1.2,1.7,9,Donald Trump,37.3
Big Village,National,IND,TRUE,2024-06-30,2,1.2,1.7,9,Robert F. Kennedy,9
Big Village,National,IND,TRUE,2024-06-30,2,1.2,1.7,9,Cornel West,1.7
Big Village,National,DEM,TRUE,2024-06-30,2,1.2,1.7,9,Joe Biden,38.4
Big Village,National,REP,TRUE,2024-06-30,2,1.2,1.7,9,Donald Trump,39.3
Big Village,National,IND,TRUE,2024-06-30,2,1.2,1.7,9,Robert F. Kennedy,9.3
Big Village,National,IND,TRUE,2024-06-30,2,1.2,1.7,9,Cornel West,1.3
Big Village,National,DEM,TRUE,2024-06-30,2,1.2,1.7,9,Joe Biden,41.2
Big Village,National,REP,TRUE,2024-06-30,2,1.2,1.7,9,Donald Trump,41.6
Big Village,National,IND,TRUE,2024-06-30,2,1.2,1.7,9,Robert F. Kennedy,8.7
Big Village,National,IND,TRUE,2024-06-30,2,1.2,1.7,9,Cornel West,0.9
Patriot Polling,National,DEM,TRUE,2024-06-29,2,1.1,0.6,5,Joe Biden,40.5
Patriot Polling,National,REP,TRUE,2024-06-29,2,1.1,0.6,5,Donald Trump,44.3
Patriot Polling,National,IND,TRUE,2024-06-29,2,1.1,0.6,5,Robert F. Kennedy,11.2
Change Research,National,DEM,TRUE,2024-06-27,3,1.4,0.6,5,Joe Biden,38
Change Research,National,REP,TRUE,2024-06-27,3,1.4,0.6,5,Donald Trump,42
McLaughlin,National,DEM,TRUE,2024-06-24,6,0.5,1.6,4,Joe Biden,44
McLaughlin,National,REP,TRUE,2024-06-24,6,0.5,1.6,4,Donald Trump,46
McLaughlin,National,DEM,FALSE,2024-06-24,6,0.5,1.6,4,Kamala Harris,42
McLaughlin,National,REP,FALSE,2024-06-24,6,0.5,1.6,4,Donald Trump,47
McLaughlin,National,DEM,TRUE,2024-06-24,6,0.5,1.6,4,Joe Biden,37
McLaughlin,National,REP,TRUE,2024-06-24,6,0.5,1.6,4,Donald Trump,39
McLaughlin,National,IND,TRUE,2024-06-24,6,0.5,1.6,4,Robert F. Kennedy,10
McLaughlin,National,IND,TRUE,2024-06-24,6,0.5,1.6,4,Cornel West,2
McLaughlin,National,GRE,TRUE,2024-06-24,6,0.5,1.6,4,Jill Stein,2
McLaughlin,National,LIB,TRUE,2024-06-24,6,0.5,1.6,4,Chase Oliver,1
North Star Opinion Research,Arizona,DEM,TRUE,2024-06-20,3,1.1,0.3,3,Joe Biden,42
North Star Opinion Research,Arizona,REP,TRUE,2024-06-20,3,1.1,0.3,3,Donald Trump,48
North Star Opinion Research,Arizona,DEM,TRUE,2024-06-20,3,1.1,0.3,3,Joe Biden,32
North Star Opinion Research,Arizona,REP,TRUE,2024-06-20,3,1.1,0.3,3,Donald Trump,42
North Star Opinion Research,Arizona,IND,TRUE,2024-06-20,3,1.1,0.3,3,Robert F. Kennedy,13
North Star Opinion Research,Arizona,LIB,TRUE,2024-06-20,3,1.1,0.3,3,Chase Oliver,2
North Star Opinion Research,Arizona,GRE,TRUE,2024-06-20,3,1.1,0.3,3,Jill Stein,3
University of Texas at Tyler,Texas,DEM,TRUE,2024-06-20,9,1.8,0.1,8.5,Joe Biden,40
University of Texas at Tyler,Texas,REP,TRUE,2024-06-20,9,1.8,0.1,8.5,Donald Trump,46
University of Texas at Tyler,Texas,DEM,TRUE,2024-06-20,9,1.8,0.1,8.5,Joe Biden,43
University of Texas at Tyler,Texas,REP,TRUE,2024-06-20,9,1.8,0.1,8.5,Donald Trump,48
University of Texas at Tyler,Texas,DEM,TRUE,2024-06-20,9,1.8,0.1,8.5,Joe Biden,38
University of Texas at Tyler,Texas,REP,TRUE,2024-06-20,9,1.8,0.1,8.5,Donald Trump,46
University of Texas at Tyler,Texas,IND,TRUE,2024-06-20,9,1.8,0.1,8.5,Robert F. Kennedy,12
University of Texas at Tyler,Texas,LIB,TRUE,2024-06-20,9,1.8,0.1,8.5,Chase Oliver,3
University of Texas at Tyler,Texas,GRE,TRUE,2024-06-20,9,1.8,0.1,8.5,Jill Stein,1
University of Texas at Tyler,Texas,DEM,TRUE,2024-06-20,9,1.8,0.1,8.5,Joe Biden,41
University of Texas at Tyler,Texas,REP,TRUE,2024-06-20,9,1.8,0.1,8.5,Donald Trump,47
University of Texas at Tyler,Texas,IND,TRUE,2024-06-20,9,1.8,0.1,8.5,Robert F. Kennedy,8
University of Texas at Tyler,Texas,LIB,TRUE,2024-06-20,9,1.8,0.1,8.5,Chase Oliver,3
University of Texas at Tyler,Texas,GRE,TRUE,2024-06-20,9,1.8,0.1,8.5,Jill Stein,1
Public Opinion Strategies,North Dakota,DEM,TRUE,2024-06-19,4,1.6,0.3,3,Joe Biden,28
Public Opinion Strategies,North Dakota,REP,TRUE,2024-06-19,4,1.6,0.3,3,Donald Trump,62
Redfield & Wilton Strategies,National,DEM,TRUE,2024-06-17,1,1.8,0.4,9,Joe Biden,41
Redfield & Wilton Strategies,National,REP,TRUE,2024-06-17,1,1.8,0.4,9,Donald Trump,41
Redfield & Wilton Strategies,National,IND,TRUE,2024-06-17,1,1.8,0.4,9,Robert F. Kennedy,7
Embold Research,Rhode Island,DEM,TRUE,2024-06-14,9,1.4,0.6,6,Joe Biden,40
Embold Research,Rhode Island,REP,TRUE,2024-06-14,9,1.4,0.6,6,Donald Trump,33
Embold Research,Rhode Island,IND,TRUE,2024-06-14,9,1.4,0.6,6,Robert F. Kennedy,12
Redfield & Wilton Strategies,National,DEM,TRUE,2024-06-12,1,1.8,0.4,9,Joe Biden,41
Redfield & Wilton Strategies,National,REP,TRUE,2024-06-12,1,1.8,0.4,9,Donald Trump,40
Redfield & Wilton Strategies,National,IND,TRUE,2024-06-12,1,1.8,0.4,9,Robert F. Kennedy,7
Redfield & Wilton Strategies,Arizona,DEM,TRUE,2024-06-11,3,1.8,0.4,9,Joe Biden,38
Redfield & Wilton Strategies,Arizona,REP,TRUE,2024-06-11,3,1.8,0.4,9,Donald Trump,40
Redfield & Wilton Strategies,Arizona,IND,TRUE,2024-06-11,3,1.8,0.4,9,Robert F. Kennedy,6
Redfield & Wilton Strategies,Arizona,LIB,TRUE,2024-06-11,3,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,Arizona,GRE,TRUE,2024-06-11,3,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Florida,DEM,TRUE,2024-06-11,3,1.8,0.4,9,Joe Biden,37
Redfield & Wilton Strategies,Florida,REP,TRUE,2024-06-11,3,1.8,0.4,9,Donald Trump,43
Redfield & Wilton Strategies,Florida,IND,TRUE,2024-06-11,3,1.8,0.4,9,Robert F. Kennedy,7
Redfield & Wilton Strategies,Florida,LIB,TRUE,2024-06-11,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Florida,GRE,TRUE,2024-06-11,3,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Georgia,DEM,TRUE,2024-06-11,3,1.8,0.4,9,Joe Biden,39
Redfield & Wilton Strategies,Georgia,REP,TRUE,2024-06-11,3,1.8,0.4,9,Donald Trump,44
Redfield & Wilton Strategies,Georgia,IND,TRUE,2024-06-11,3,1.8,0.4,9,Robert F. Kennedy,6
Redfield & Wilton Strategies,Georgia,LIB,TRUE,2024-06-11,3,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,Georgia,GRE,TRUE,2024-06-11,3,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Michigan,DEM,TRUE,2024-06-11,3,1.8,0.4,9,Joe Biden,36
Redfield & Wilton Strategies,Michigan,REP,TRUE,2024-06-11,3,1.8,0.4,9,Donald Trump,37
Redfield & Wilton Strategies,Michigan,IND,TRUE,2024-06-11,3,1.8,0.4,9,Robert F. Kennedy,8
Redfield & Wilton Strategies,Michigan,LIB,TRUE,2024-06-11,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Michigan,GRE,TRUE,2024-06-11,3,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,North Carolina,DEM,TRUE,2024-06-11,3,1.8,0.4,9,Joe Biden,40
Redfield & Wilton Strategies,North Carolina,REP,TRUE,2024-06-11,3,1.8,0.4,9,Donald Trump,43
Redfield & Wilton Strategies,North Carolina,IND,TRUE,2024-06-11,3,1.8,0.4,9,Robert F. Kennedy,7
Redfield & Wilton Strategies,North Carolina,LIB,TRUE,2024-06-11,3,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,North Carolina,GRE,TRUE,2024-06-11,3,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Pennsylvania,DEM,TRUE,2024-06-11,3,1.8,0.4,9,Joe Biden,42
Redfield & Wilton Strategies,Pennsylvania,REP,TRUE,2024-06-11,3,1.8,0.4,9,Donald Trump,44
Redfield & Wilton Strategies,Pennsylvania,IND,TRUE,2024-06-11,3,1.8,0.4,9,Robert F. Kennedy,5
Redfield & Wilton Strategies,Pennsylvania,LIB,TRUE,2024-06-11,3,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,Pennsylvania,GRE,TRUE,2024-06-11,3,1.8,0.4,9,Jill Stein,1
Spry Strategies,North Carolina,DEM,TRUE,2024-06-11,4,1.5,0.2,4,Joe Biden,44
Spry Strategies,North Carolina,REP,TRUE,2024-06-11,4,1.5,0.2,4,Donald Trump,48
Spry Strategies,North Carolina,DEM,TRUE,2024-06-11,4,1.5,0.2,4,Joe Biden,37
Spry Strategies,North Carolina,REP,TRUE,2024-06-11,4,1.5,0.2,4,Donald Trump,45
Spry Strategies,North Carolina,IND,TRUE,2024-06-11,4,1.5,0.2,4,Robert F. Kennedy,8
J.L. Partners,Wisconsin,DEM,TRUE,2024-06-10,5,1.6,0.2,6,Joe Biden,44
J.L. Partners,Wisconsin,REP,TRUE,2024-06-10,5,1.6,0.2,6,Donald Trump,44
J.L. Partners,Wisconsin,IND,TRUE,2024-06-10,5,1.6,0.2,6,Robert F. Kennedy,5
J.L. Partners,Wisconsin,IND,TRUE,2024-06-10,5,1.6,0.2,6,Cornel West,0
J.L. Partners,Wisconsin,GRE,TRUE,2024-06-10,5,1.6,0.2,6,Jill Stein,0
Big Village,National,DEM,TRUE,2024-06-09,2,1.2,1.7,9,Joe Biden,33.7
Big Village,National,REP,TRUE,2024-06-09,2,1.2,1.7,9,Donald Trump,36.4
Big Village,National,IND,TRUE,2024-06-09,2,1.2,1.7,9,Robert F. Kennedy,9.7
Big Village,National,IND,TRUE,2024-06-09,2,1.2,1.7,9,Cornel West,1.5
Big Village,National,DEM,TRUE,2024-06-09,2,1.2,1.7,9,Joe Biden,38.7
Big Village,National,REP,TRUE,2024-06-09,2,1.2,1.7,9,Donald Trump,40.3
Big Village,National,IND,TRUE,2024-06-09,2,1.2,1.7,9,Robert F. Kennedy,8.3
Big Village,National,IND,TRUE,2024-06-09,2,1.2,1.7,9,Cornel West,1.5
Big Village,National,DEM,TRUE,2024-06-09,2,1.2,1.7,9,Joe Biden,42.5
Big Village,National,REP,TRUE,2024-06-09,2,1.2,1.7,9,Donald Trump,42.2
Big Village,National,IND,TRUE,2024-06-09,2,1.2,1.7,9,Robert F. Kennedy,7.4
Big Village,National,IND,TRUE,2024-06-09,2,1.2,1.7,9,Cornel West,1.4
The Tyson Group,Florida,DEM,TRUE,2024-06-09,3,1.1,0.1,3.5,Joe Biden,36
The Tyson Group,Florida,REP,TRUE,2024-06-09,3,1.1,0.1,3.5,Donald Trump,46
Navigator,National,DEM,TRUE,2024-06-03,11,1.3,0.3,4.5,Joe Biden,45
Navigator,National,REP,TRUE,2024-06-03,11,1.3,0.3,4.5,Donald Trump,40
Navigator,National,IND,TRUE,2024-06-03,11,1.3,0.3,4.5,Robert F. Kennedy,8
Navigator,National,GRE,TRUE,2024-06-03,11,1.3,0.3,4.5,Jill Stein,1
Navigator,National,IND,TRUE,2024-06-03,11,1.3,0.3,4.5,Cornel West,2
Navigator,National,DEM,TRUE,2024-06-03,11,1.3,0.3,4.5,Joe Biden,48
Navigator,National,REP,TRUE,2024-06-03,11,1.3,0.3,4.5,Donald Trump,44
North Star Opinion Research,North Carolina,DEM,TRUE,2024-06-02,4,1.1,0.3,3,Joe Biden,41
North Star Opinion Research,North Carolina,REP,TRUE,2024-06-02,4,1.1,0.3,3,Donald Trump,49
North Star Opinion Research,North Carolina,DEM,TRUE,2024-06-02,4,1.1,0.3,3,Joe Biden,32
North Star Opinion Research,North Carolina,REP,TRUE,2024-06-02,4,1.1,0.3,3,Donald Trump,44
North Star Opinion Research,North Carolina,IND,TRUE,2024-06-02,4,1.1,0.3,3,Robert F. Kennedy,9
North Star Opinion Research,North Carolina,GRE,TRUE,2024-06-02,4,1.1,0.3,3,Jill Stein,2
North Star Opinion Research,North Carolina,IND,TRUE,2024-06-02,4,1.1,0.3,3,Cornel West,3
SurveyMonkey,National,DEM,TRUE,2024-05-31,1,2,0.2,9,Joe Biden,30
SurveyMonkey,National,REP,TRUE,2024-05-31,1,2,0.2,9,Donald Trump,34
The Tyson Group,Nevada,DEM,TRUE,2024-05-25,3,1.1,0.1,3.5,Joe Biden,37
The Tyson Group,Nevada,REP,TRUE,2024-05-25,3,1.1,0.1,3.5,Donald Trump,40
The Tyson Group,Nevada,IND,TRUE,2024-05-25,3,1.1,0.1,3.5,Robert F. Kennedy,9
The Tyson Group,Nevada,IND,TRUE,2024-05-25,3,1.1,0.1,3.5,Cornel West,2
The Tyson Group,Nevada,GRE,TRUE,2024-05-25,3,1.1,0.1,3.5,Jill Stein,1
The Tyson Group,Nevada,DEM,TRUE,2024-05-25,3,1.1,0.1,3.5,Joe Biden,44
The Tyson Group,Nevada,REP,TRUE,2024-05-25,3,1.1,0.1,3.5,Donald Trump,47
McLaughlin,National,DEM,TRUE,2024-05-23,2,0.5,1.6,4,Joe Biden,44
McLaughlin,National,REP,TRUE,2024-05-23,2,0.5,1.6,4,Donald Trump,46
McLaughlin,National,DEM,TRUE,2024-05-23,2,0.5,1.6,4,Joe Biden,38
McLaughlin,National,REP,TRUE,2024-05-23,2,0.5,1.6,4,Donald Trump,42
McLaughlin,National,IND,TRUE,2024-05-23,2,0.5,1.6,4,Robert F. Kennedy,9
McLaughlin,National,GRE,TRUE,2024-05-23,2,0.5,1.6,4,Jill Stein,2
McLaughlin,National,IND,TRUE,2024-05-23,2,0.5,1.6,4,Cornel West,2
McLaughlin,National,LIB,TRUE,2024-05-23,2,0.5,1.6,4,Lars Mapstead,1
McLaughlin,National,DEM,TRUE,2024-05-15,6,0.5,1.6,4,Joe Biden,43
McLaughlin,National,REP,TRUE,2024-05-15,6,0.5,1.6,4,Donald Trump,47
McLaughlin,National,DEM,FALSE,2024-05-15,6,0.5,1.6,4,Kamala Harris,41
McLaughlin,National,REP,FALSE,2024-05-15,6,0.5,1.6,4,Donald Trump,48
McLaughlin,National,DEM,TRUE,2024-05-15,6,0.5,1.6,4,Joe Biden,36
McLaughlin,National,REP,TRUE,2024-05-15,6,0.5,1.6,4,Donald Trump,38
McLaughlin,National,IND,TRUE,2024-05-15,6,0.5,1.6,4,Robert F. Kennedy,11
